om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
619775,2021,03,27,2021-03-27,19:23:00,3,AR,05,0,2,0,0,0,0,34.1548,-91.5722,34.2531,-91.2712,18.5600,600,1,1,1,69,1,0,0,0
619776,2021,03,27,2021-03-27,21:22:00,3,AR,05,0,2,0,0,300000,0,33.6655,-91.8083,33.6766,-91.7846,1.6000,400,1,1,1,43,0,0,0,0
619777,2021,03,27,2021-03-27,21:45:00,3,MS,28,0,1,0,0,200000,0,34.6992,-89.8239,34.7128,-89.7920,2.0400,100,1,1,1,137,0,0,0,0
619778,2021,03,27,2021-03-27,22:26:00,3,MS,28,0,0,0,0,50000,0,33.8493,-91.0280,33.8520,-91.0211,0.4400,35,1,1,1,11,0,0,0,0
619779,2021,03,27,2021-03-27,22:46:00,3,MS,28,0,2,0,0,250000,0,33.9369,-90.7536,33.9523,-90.7066,2.9100,50,1,1,1,11,0,0,0,0
619780,2021,03,28,2021-03-28,04:38:00,3,AL,01,0,1,0,0,0,0,34.1904,-86.7400,34.2009,-86.7061,2.1100,100,1,1,1,43,0,0,0,0
619781,2021,03,30,2021-03-30,17:04:00,3,MS,28,0,0,0,0,5000,0,31.4387,-89.4472,31.4848,-89.4210,3.5500,150,1,1,1,31,0,0,0,0
619782,2021,03,30,2021-03-30,19:54:00,3,LA,22,0,1,0,0,30000,0,32.7476,-92.2598,32.7619,-92.2488,1.1800,105,1,1,1,111,0,0,0,0
619783,2021,03,30,2021-03-30,23:24:00,3,MS,28,0,0,0,0,150000,0,33.8714,-89.1842,33.8806,-89.1663,1.2100,80,1,1,1,13,0,0,0,0
619784,2021,03,31,2021-03-31,00:49:00,3,MS,28,0,1,0,0,200000,0,33.9764,-88.4225,33.9963,-88.3520,4.2700,200,1,1,1,95,0,0,0,0
619785,2021,03,31,2021-03-31,01:31:00,3,AL,01,0,0,0,0,0,0,34.0606,-87.9958,34.0760,-87.9744,1.6300,90,1,1,1,93,0,0,0,0
619786,2021,03,31,2021-03-31,02:45:00,3,AL,01,0,1,0,0,0,0,34.1591,-87.1281,34.1630,-87.1110,1.1900,305,1,1,1,133,43,0,0,0
619787,2021,03,31,2021-03-31,04:44:00,3,AL,01,0,1,0,0,0,0,34.5247,-85.7278,34.5240,-85.6731,3.1700,50,1,1,1,49,0,0,0,0
619788,2021,03,31,2021-03-31,07:15:00,3,AL,01,0,0,0,0,0,0,33.8910,-86.7379,33.8931,-86.7354,0.2100,65,1,1,1,9,0,0,0,0
619789,2021,04,07,2021-04-07,15:33:00,3,LA,22,0,1,0,0,10000,0,32.3824,-93.4585,32.3835,-93.4431,0.9000,50,1,1,1,15,0,0,0,0
619790,2021,04,07,2021-04-07,15:35:00,3,LA,22,0,1,0,0,50000,0,32.1803,-93.4805,32.2707,-93.2818,13.2500,300,1,1,1,81,13,0,0,0
619791,2021,04,07,2021-04-07,17:48:00,3,LA,22,0,0,0,0,0,0,32.5509,-92.3982,32.5690,-92.3550,2.8100,50,1,1,1,73,0,0,0,0
619792,2021,04,07,2021-04-07,18:30:00,3,LA,22,0,1,1,0,250000,0,32.8041,-91.9498,32.8293,-91.8125,8.1600,75,1,1,1,67,0,0,0,0
619793,2021,04,07,2021-04-07,19:06:00,3,LA,22,0,1,0,0,150000,0,32.9184,-91.5672,32.9323,-91.5239,2.6900,200,1,1,1,67,0,0,0,0
619794,2021,04,07,2021-04-07,19:16:00,3,LA,22,0,1,0,0,500000,0,32.9729,-91.4225,33.0109,-91.2704,9.2100,50,2,0,1,0,0,0,0,0
619794,2021,04,07,2021-04-07,19:16:00,3,LA,22,0,0,0,0,300000,0,32.9729,-91.4225,33.0050,-91.3020,7.3300,50,2,1,2,123,0,0,0,0
619794,2021,04,07,2021-04-07,19:24:00,3,AR,05,0,1,0,0,200000,0,33.0050,-91.3020,33.0109,-91.2704,1.8800,50,2,1,2,17,0,0,0,0
619795,2021,04,07,2021-04-07,19:24:00,3,AR,05,0,0,0,0,30000,0,33.0679,-91.3749,33.0920,-91.3397,2.6300,50,1,1,1,17,0,0,0,0
619796,2021,04,07,2021-04-07,19:36:00,3,IA,19,0,0,1,0,0,0,41.9559,-91.7399,41.9484,-91.7324,0.6500,40,1,1,1,113,0,0,0,0
619797,2021,04,07,2021-04-07,20:13:00,3,LA,22,0,1,0,0,30000,0,31.1309,-92.3732,31.1287,-92.3585,0.8800,200,1,1,1,79,0,0,0,0
619798,2021,04,07,2021-04-07,20:52:00,3,LA,22,0,1,0,0,250000,0,31.0811,-92.0540,31.0756,-92.0244,1.7900,200,1,1,1,9,0,0,0,0
619799,2021,04,07,2021-04-07,21:16:00,3,LA,22,0,1,0,0,100000,0,31.0972,-91.8683,31.0924,-91.8108,3.4200,200,1,1,1,9,0,0,0,0
619800,2021,04,08,2021-04-08,00:20:00,3,LA,22,0,0,0,0,5000,0,30.6000,-90.8500,30.6000,-90.8500,0.1200,25,1,1,1,63,0,0,0,0
619801,2021,04,08,2021-04-08,02:26:00,3,MS,28,0,0,0,0,25000,0,30.3601,-89.6124,30.3701,-89.6097,0.7100,75,1,1,1,45,0,0,0,0
619802,2021,04,08,2021-04-08,14:15:00,3,TN,47,0,0,0,0,25000,0,35.9700,-85.2000,36.0300,-85.1300,5.8000,125,1,1,1,35,0,0,0,0
619803,2021,04,08,2021-04-08,16:07:00,3,TN,47,0,0,0,0,0,0,36.3112,-84.4537,36.3349,-84.4164,2.6300,200,1,1,1,151,0,0,0,0
619804,2021,04,08,2021-04-08,16:12:00,3,TN,47,0,2,0,0,0,0,36.3392,-84.3970,36.3560,-84.3859,1.3100,300,1,1,1,151,0,0,0,0
619805,2021,04,08,2021-04-08,16:15:00,3,TN,47,0,2,0,0,0,0,36.3593,-84.3747,36.3791,-84.3521,1.8400,200,1,1,1,151,0,0,0,0
619806,2021,04,09,2021-04-09,19:04:00,3,MS,28,0,1,0,0,150000,0,33.0658,-89.5903,33.0584,-89.5771,0.9200,250,1,1,1,7,0,0,0,0
619807,2021,04,09,2021-04-09,19:28:00,3,MS,28,0,0,0,0,15000,0,32.2509,-89.8439,32.4078,-89.8101,11.0200,50,1,1,1,121,0,0,0,0
619808,2021,04,09,2021-04-09,22:31:00,3,AR,05,0,1,0,0,5000,0,33.6219,-94.2196,33.6198,-94.1777,2.4200,150,1,1,1,81,0,0,0,0
619809,2021,04,09,2021-04-09,22:37:00,3,MS,28,0,1,0,0,80000,0,31.5705,-90.5493,31.5135,-90.5171,4.3700,530,1,1,1,85,0,0,0,0
619810,2021,04,09,2021-04-09,23:31:00,3,MS,28,0,1,0,0,90000,0,31.2976,-90.0131,31.2367,-89.9051,7.6400,1200,1,1,1,91,0,0,0,0
619811,2021,04,10,2021-04-10,00:26:00,3,LA,22,0,1,0,0,20000,0,30.7272,-92.0320,30.7486,-91.9759,3.6400,187,1,1,1,97,0,0,0,0
619812,2021,04,10,2021-04-10,01:06:00,3,LA,22,0,3,7,1,1000000,0,30.6660,-91.9586,30.7499,-91.8492,8.7100,200,1,1,1,97,0,0,0,0
619813,2021,04,10,2021-04-10,05:23:00,3,FL,12,0,1,0,0,10000,0,30.7845,-86.3640,30.8511,-86.1099,15.7600,100,1,1,1,131,0,0,0,0
619814,2021,04,10,2021-04-10,07:42:00,3,FL,12,0,2,0,0,500000,0,30.2347,-85.9177,30.2346,-85.9102,0.4500,100,1,1,1,5,0,0,0,0
619815,2021,04,10,2021-04-10,07:45:00,3,FL,12,0,0,0,0,0,0,30.1660,-85.7952,30.1701,-85.7883,0.5000,25,1,1,1,5,0,0,0,0
619816,2021,04,10,2021-04-10,08:00:00,3,FL,12,0,1,0,0,100000,0,30.2353,-85.6503,30.2348,-85.6462,0.2500,30,1,1,1,5,0,0,0,0
619817,2021,04,10,2021-04-10,09:28:00,3,FL,12,0,0,0,0,0,0,30.3730,-84.5290,30.3810,-84.4900,2.3900,25,1,1,1,73,0,0,0,0
619818,2021,04,10,2021-04-10,14:18:00,3,MI,26,0,0,0,0,75000,0,42.7844,-85.6384,42.7900,-85.6462,0.5500,65,1,1,1,81,0,0,0,0
619819,2021,04,10,2021-04-10,15:45:00,3,FL,12,0,1,1,0,1000000,0,27.4364,-82.6084,27.4338,-82.6006,0.5100,50,1,1,1,81,0,0,0,0
619820,2021,04,10,2021-04-10,15:50:00,3,SC,45,0,0,0,0,30000,0,34.7070,-82.9920,34.7170,-82.9740,1.2300,20,1,1,1,73,0,0,0,0
619821,2021,04,10,2021-04-10,16:38:00,3,SC,45,0,0,0,0,0,0,34.8770,-82.0510,34.8930,-82.0470,1.1300,20,1,1,1,83,0,0,0,0
619822,2021,04,10,2021-04-10,17:21:00,3,NC,37,0,0,0,0,5000,0,35.2420,-81.8230,35.2430,-81.8230,0.0700,20,1,1,1,161,0,0,0,0
619823,2021,04,10,2021-04-10,18:10:00,3,NC,37,0,0,0,0,1000,0,35.6670,-81.8600,35.6740,-81.8660,0.5900,20,1,1,1,111,0,0,0,0
619824,2021,04,11,2021-04-11,10:18:00,3,FL,12,0,0,0,0,15000,2000,27.9990,-81.7849,27.9933,-81.7622,1.4400,50,1,1,1,105,0,0,0,0
619825,2021,04,18,2021-04-18,17:21:00,3,FL,12,0,0,0,0,0,0,29.1861,-82.1836,29.1808,-82.1464,2.2700,440,1,1,1,83,0,0,0,0
619826,2021,04,21,2021-04-21,12:49:00,3,CT,09,0,0,0,0,2000,5000,41.6877,-73.5052,41.6908,-73.4864,1.0000,30,1,1,1,5,0,0,0,0
619827,2021,04,21,2021-04-21,12:49:00,3,NY,36,0,1,0,0,45000,0,41.8413,-73.5582,41.8499,-73.5536,0.6400,100,1,1,1,27,0,0,0,0
619828,2021,04,23,2021-04-23,16:22:00,3,TX,48,0,-9,0,0,0,0,34.4454,-100.9215,34.4513,-100.9123,0.6700,50,1,1,1,191,0,0,0,0
619829,2021,04,23,2021-04-23,16:43:00,3,TX,48,0,-9,0,0,1000,0,34.1300,-99.7300,34.1100,-99.6900,2.8000,50,1,1,1,197,0,0,0,0
619830,2021,04,23,2021-04-23,16:54:00,3,TX,48,0,-9,0,0,0,0,34.1300,-99.6600,34.1300,-99.6600,0.2000,30,1,1,1,197,0,0,0,0
619831,2021,04,23,2021-04-23,17:08:00,3,TX,48,0,-9,0,0,0,0,34.1000,-99.5100,34.1000,-99.4800,1.8000,50,1,1,1,197,0,0,0,0
619832,2021,04,23,2021-04-23,17:10:00,3,TX,48,0,2,0,0,75000,0,34.1100,-99.4900,34.0850,-99.3890,6.4000,400,1,1,1,197,487,0,0,0
619833,2021,04,23,2021-04-23,17:34:00,3,TX,48,0,1,0,0,50000,0,34.0770,-99.3340,34.0570,-99.2850,3.2000,300,1,1,1,487,0,0,0,0
619834,2021,04,24,2021-04-24,06:50:00,3,AL,01,0,1,2,0,100000,0,31.3984,-85.2407,31.4001,-85.1713,4.0900,150,1,1,1,67,0,0,0,0
619835,2021,04,24,2021-04-24,06:51:00,3,AL,01,0,0,0,0,25000,0,31.2399,-85.1700,31.2406,-85.1629,0.4200,100,1,1,1,69,0,0,0,0
619836,2021,04,24,2021-04-24,06:59:00,3,GA,13,0,1,0,0,75000,0,31.3981,-85.0490,31.4039,-84.9301,7.0200,150,1,1,1,99,0,0,0,0
619837,2021,04,24,2021-04-24,07:01:00,3,GA,13,0,0,0,0,0,0,31.2595,-85.0335,31.2675,-84.9594,4.4100,75,1,1,1,99,0,0,0,0
619838,2021,04,24,2021-04-24,07:30:00,3,GA,13,0,1,0,0,0,0,31.7064,-84.5203,31.7006,-84.5060,0.9300,100,1,1,1,273,0,0,0,0
619839,2021,04,24,2021-04-24,19:03:00,3,GA,13,0,2,0,0,0,0,31.4524,-83.0035,31.4373,-82.8663,8.1500,360,1,1,1,69,0,0,0,0
619840,2021,04,25,2021-04-25,05:09:00,3,FL,12,0,0,0,0,0,0,29.4247,-81.1268,29.4283,-81.1273,0.2500,100,1,1,1,35,0,0,0,0
619841,2021,04,25,2021-04-25,18:45:00,3,CA,06,0,0,0,0,10000,20000,39.8205,-122.1381,39.8200,-122.1000,2.0200,50,1,1,1,103,0,0,0,0
619842,2021,04,27,2021-04-27,14:32:00,3,CO,08,0,0,0,0,0,0,38.8500,-103.8300,38.8500,-103.8300,0.0100,50,1,1,1,73,0,0,0,0
619843,2021,04,27,2021-04-27,14:49:00,3,TX,48,0,3,0,0,70000,0,33.7510,-99.9210,33.7910,-99.7880,8.4000,400,1,1,1,275,0,0,0,0
619844,2021,04,27,2021-04-27,15:57:00,3,CO,08,0,0,0,0,0,0,38.6400,-103.2500,38.6400,-103.2500,0.0100,50,1,1,1,73,0,0,0,0
619845,2021,04,27,2021-04-27,16:08:00,3,CO,08,0,-9,0,0,0,0,38.6226,-103.1092,38.6241,-103.0948,0.7800,50,1,1,1,17,0,0,0,0
619846,2021,04,27,2021-04-27,16:08:00,3,CO,08,0,-9,0,0,0,0,38.6155,-103.1625,38.6194,-103.1251,2.0400,100,1,1,1,17,0,0,0,0
619847,2021,04,27,2021-04-27,16:15:00,3,CO,08,0,-9,0,0,0,0,38.6185,-103.1028,38.6428,-103.0837,1.9700,75,1,1,1,17,0,0,0,0
619848,2021,04,27,2021-04-27,16:16:00,3,CO,08,0,-9,0,0,0,0,38.6175,-103.1057,38.6523,-103.0452,4.0500,300,1,1,1,17,0,0,0,0
619849,2021,04,27,2021-04-27,16:28:00,3,CO,08,0,-9,0,0,0,0,38.6702,-103.0267,38.6833,-103.0093,1.3100,100,1,1,1,17,0,0,0,0
619850,2021,04,27,2021-04-27,16:54:00,3,CO,08,0,-9,0,0,0,0,38.7560,-102.8951,38.7986,-102.8326,4.4800,50,1,1,1,17,0,0,0,0
619851,2021,04,27,2021-04-27,17:27:00,3,CO,08,0,-9,0,0,0,0,38.9540,-102.6085,38.9809,-102.6180,1.9300,75,1,1,1,17,0,0,0,0
619852,2021,04,27,2021-04-27,18:15:00,3,OK,40,0,0,0,0,0,0,34.2100,-98.8900,34.2100,-98.8900,0.1000,20,1,1,1,141,0,0,0,0
619853,2021,04,27,2021-04-27,18:19:00,3,TX,48,0,-9,0,0,0,0,33.8500,-99.0900,33.8500,-99.0900,0.2000,30,1,1,1,487,0,0,0,0
619854,2021,04,27,2021-04-27,18:47:00,3,TX,48,0,0,0,0,0,0,32.5891,-100.7986,32.5954,-100.7544,2.6100,50,1,1,1,415,0,0,0,0
619855,2021,04,27,2021-04-27,23:00:00,3,OK,40,0,1,0,0,30000,0,34.7000,-97.1720,34.7560,-97.1400,4.5000,150,1,1,1,49,0,0,0,0
619856,2021,04,28,2021-04-28,05:01:00,3,OK,40,0,-9,0,0,0,0,35.8240,-94.7260,35.8360,-94.7030,1.5000,100,1,1,1,1,0,0,0,0
619857,2021,04,28,2021-04-28,05:06:00,3,OK,40,0,1,0,0,50000,0,35.8360,-94.6760,35.9020,-94.5810,7.1000,225,1,1,1,1,0,0,0,0
619858,2021,04,28,2021-04-28,08:30:00,3,MO,29,0,0,0,0,25000,0,36.7392,-93.2499,36.7395,-93.2483,0.0900,50,1,1,1,213,0,0,0,0
619859,2021,04,28,2021-04-28,08:37:00,3,MO,29,0,0,0,0,125000,0,36.7651,-93.2058,36.7656,-93.1956,0.5700,50,1,1,1,213,0,0,0,0
619860,2021,04,28,2021-04-28,08:55:00,3,MO,29,0,0,0,0,5000,0,36.8677,-93.1012,36.8732,-93.0982,0.4200,50,1,1,1,43,0,0,0,0
619861,2021,04,28,2021-04-28,09:57:00,3,OK,40,0,1,0,0,25000,0,35.0920,-95.8140,35.1390,-95.6980,7.4000,300,1,1,1,121,0,0,0,0
619862,2021,04,28,2021-04-28,10:13:00,3,MO,29,0,0,0,0,250000,0,36.8423,-92.3251,36.8642,-92.3047,1.8800,100,1,1,1,67,0,0,0,0
619863,2021,04,28,2021-04-28,13:50:00,3,MO,29,0,1,0,0,0,0,37.4361,-90.0159,37.4644,-89.9658,3.3700,225,1,1,1,17,0,0,0,0
619864,2021,04,28,2021-04-28,17:53:00,3,TN,47,0,1,1,0,600000,0,36.3642,-88.2582,36.3899,-88.1418,6.7100,400,1,1,1,79,0,0,0,0
619865,2021,04,28,2021-04-28,18:33:00,3,TX,48,0,1,0,0,500000,0,29.2992,-99.1021,29.2970,-99.0722,1.8200,600,1,1,1,325,0,0,0,0
619866,2021,04,28,2021-04-28,18:36:00,3,IL,17,0,-9,0,0,0,0,39.6330,-88.3524,39.6343,-88.3513,0.1100,25,1,1,1,29,0,0,0,0
619867,2021,05,02,2021-05-02,14:45:00,3,AL,01,0,0,0,0,0,0,32.9550,-88.0286,32.9739,-88.0187,1.4200,45,1,1,1,63,0,0,0,0
619868,2021,05,02,2021-05-02,15:57:00,3,LA,22,0,-9,0,0,0,0,32.4726,-91.1626,32.4811,-91.1412,1.3800,25,1,1,1,65,0,0,0,0
619869,2021,05,02,2021-05-02,16:20:00,3,CO,08,0,0,0,0,0,0,38.1600,-102.8500,38.1616,-102.8332,0.9200,20,1,1,1,11,0,0,0,0
619870,2021,05,02,2021-05-02,16:25:00,3,AL,01,0,-9,0,0,0,0,33.1927,-87.7959,33.1959,-87.7937,0.2500,25,1,1,1,125,0,0,0,0
619871,2021,05,02,2021-05-02,16:46:00,3,LA,22,0,-9,0,0,0,0,31.6904,-92.2236,31.7000,-92.2071,1.1800,25,1,1,1,59,0,0,0,0
619872,2021,05,02,2021-05-02,16:46:00,3,MS,28,0,1,0,0,505000,0,32.6258,-90.7173,32.8692,-90.2899,30.1500,300,1,1,1,55,163,0,0,0
619873,2021,05,02,2021-05-02,16:53:00,3,MS,28,0,1,0,0,40000,0,33.0062,-90.2497,33.1426,-90.1646,10.6300,450,1,1,1,51,0,0,0,0
619874,2021,05,02,2021-05-02,16:55:00,3,MS,28,0,1,0,0,30000,0,31.8345,-91.0644,31.8975,-90.8389,14.0300,650,1,1,1,63,21,0,0,0
619875,2021,05,02,2021-05-02,17:31:00,3,MS,28,0,2,0,0,75000,0,33.2512,-90.0426,33.3215,-89.9831,5.9500,510,1,1,1,51,15,0,0,0
619876,2021,05,02,2021-05-02,17:44:00,3,MS,28,0,0,0,0,15000,0,32.8981,-90.2052,32.9887,-90.1141,8.1500,100,1,1,1,163,51,0,0,0
619877,2021,05,02,2021-05-02,17:52:00,3,LA,22,0,0,0,0,0,0,32.9291,-92.1492,32.9296,-92.1474,0.1100,80,1,1,1,111,0,0,0,0
619878,2021,05,02,2021-05-02,18:20:00,3,MS,28,0,1,0,0,100000,0,33.0708,-89.9014,33.1211,-89.8622,4.1500,300,1,1,1,51,0,0,0,0
619879,2021,05,02,2021-05-02,18:22:00,3,MS,28,0,1,0,0,200000,0,32.1172,-90.3617,32.1981,-90.2932,6.8800,1000,1,1,1,49,0,0,0,0
619880,2021,05,02,2021-05-02,18:41:00,3,MS,28,0,1,0,0,8000,0,32.8268,-89.9414,32.8678,-89.9099,3.3700,250,1,1,1,89,0,0,0,0
619881,2021,05,02,2021-05-02,18:42:00,3,MS,28,0,1,0,0,20000,0,33.1676,-89.7316,33.2587,-89.6623,7.4600,110,1,1,1,7,0,0,0,0
619882,2021,05,02,2021-05-02,18:51:00,3,NE,31,0,-9,0,0,0,0,40.8403,-98.0049,40.8403,-98.0049,0.0100,40,1,1,1,81,0,0,0,0
619883,2021,05,02,2021-05-02,18:51:00,3,NE,31,0,0,0,0,45000,0,40.8401,-97.9914,40.8527,-97.9972,0.9200,150,1,1,1,81,0,0,0,0
619884,2021,05,02,2021-05-02,18:57:00,3,NE,31,0,0,0,0,0,0,40.4740,-99.0502,40.4741,-99.0829,1.7200,150,1,1,1,99,0,0,0,0
619885,2021,05,02,2021-05-02,19:06:00,3,NE,31,0,0,0,0,45000,0,41.0707,-97.6259,41.0898,-97.6289,1.3300,100,1,1,1,143,0,0,0,0
619886,2021,05,02,2021-05-02,19:08:00,3,MS,28,0,0,0,0,10000,0,33.7620,-89.4710,33.7750,-89.4550,1.2900,50,1,1,1,13,0,0,0,0
619887,2021,05,02,2021-05-02,19:17:00,3,MS,28,0,0,0,0,10000,0,32.8777,-89.7076,32.9103,-89.6750,2.9400,50,1,1,1,79,0,0,0,0
619888,2021,05,02,2021-05-02,19:23:00,3,MS,28,0,0,0,0,5000,0,33.4181,-89.4240,33.4434,-89.4049,2.0700,60,1,1,1,19,0,0,0,0
619889,2021,05,02,2021-05-02,19:30:00,3,MS,28,0,1,0,0,500000,0,33.8350,-89.3249,33.8568,-89.3002,2.0700,50,1,1,1,13,0,0,0,0
619890,2021,05,02,2021-05-02,20:15:00,3,MS,28,0,0,0,0,25000,0,34.0650,-89.0240,34.1370,-88.9270,7.4500,50,1,1,1,17,115,0,0,0
619891,2021,05,02,2021-05-02,20:40:00,3,MS,28,0,1,0,0,125000,0,34.1795,-88.8421,34.2226,-88.7830,4.5000,150,1,1,1,115,81,0,0,0
619892,2021,05,02,2021-05-02,20:53:00,3,MS,28,0,1,0,0,1000000,0,34.2333,-88.7520,34.3479,-88.5789,12.6600,400,1,1,1,81,0,0,0,0
619893,2021,05,02,2021-05-02,21:22:00,3,MS,28,0,0,0,0,25000,0,34.3670,-88.5602,34.3851,-88.5331,1.9900,100,1,1,1,81,57,0,0,0
619894,2021,05,03,2021-05-03,07:08:00,3,KY,21,0,1,0,0,0,0,36.7022,-85.6957,36.7095,-85.6806,0.5000,60,1,1,1,171,0,0,0,0
619895,2021,05,03,2021-05-03,08:00:00,3,GA,13,0,1,0,0,250000,0,33.6681,-84.7821,33.6717,-84.7572,1.4500,250,1,1,1,97,0,0,0,0
619896,2021,05,03,2021-05-03,08:22:00,3,GA,13,0,1,0,0,250000,0,33.6974,-84.6206,33.7342,-84.5312,5.7300,400,1,1,1,121,0,0,0,0
619897,2021,05,03,2021-05-03,10:39:00,3,SC,45,0,1,0,0,350000,0,35.0770,-81.3860,35.0800,-81.3780,0.5000,150,1,1,1,91,0,0,0,0
619898,2021,05,03,2021-05-03,10:39:00,3,GA,13,0,0,0,0,100000,0,33.8501,-83.6841,33.8607,-83.6634,1.4000,200,1,1,1,297,0,0,0,0
619899,2021,05,03,2021-05-03,10:42:00,3,TN,47,0,0,0,0,15000,0,35.5524,-86.1322,35.5561,-86.1183,0.8300,50,1,1,1,31,0,0,0,0
619900,2021,05,03,2021-05-03,10:54:00,3,GA,13,0,1,0,0,0,0,34.0672,-83.3150,34.0865,-83.2213,5.5300,250,1,1,1,195,0,0,0,0
619901,2021,05,03,2021-05-03,11:29:00,3,GA,13,0,0,0,0,100000,0,33.9543,-83.2791,33.9544,-83.2464,1.8700,200,1,1,1,221,0,0,0,0
619902,2021,05,03,2021-05-03,11:41:00,3,GA,13,0,1,0,0,50000,0,34.1280,-82.8950,34.1290,-82.8930,0.1300,25,1,1,1,105,0,0,0,0
619903,2021,05,03,2021-05-03,12:04:00,3,SC,45,0,2,1,0,115000,0,34.1740,-82.6960,34.2230,-82.1850,29.3500,150,1,1,1,1,47,0,0,0
619904,2021,05,03,2021-05-03,12:23:00,3,NC,37,0,0,0,0,50000,0,35.2441,-80.2856,35.2528,-80.2616,1.4800,150,1,1,1,167,0,0,0,0
619905,2021,05,03,2021-05-03,13:01:00,3,VA,51,0,2,0,0,500000,0,37.9560,-76.5750,37.9800,-76.5000,4.4100,250,1,1,1,133,0,0,0,0
619906,2021,05,03,2021-05-03,15:57:00,3,IL,17,0,-9,0,0,0,0,39.8849,-90.3244,39.8821,-90.3157,0.5000,50,1,1,1,17,0,0,0,0
619907,2021,05,03,2021-05-03,16:05:00,3,IL,17,0,-9,0,0,0,0,39.9074,-90.2119,39.9008,-90.1854,1.4800,100,1,1,1,17,0,0,0,0
619908,2021,05,03,2021-05-03,16:27:00,3,IL,17,0,-9,0,0,0,0,39.8799,-89.9497,39.8788,-89.9445,0.2900,50,1,1,1,167,0,0,0,0
619909,2021,05,03,2021-05-03,16:27:00,3,WV,54,0,1,1,0,100000,0,39.3108,-77.8655,39.3134,-77.8318,1.8100,125,1,1,1,37,0,0,0,0
619910,2021,05,03,2021-05-03,17:02:00,3,TX,48,0,0,0,0,500,0,32.4403,-97.7406,32.4450,-97.7434,0.3600,50,1,1,1,221,0,0,0,0
619911,2021,05,03,2021-05-03,17:10:00,3,IL,17,0,-9,0,0,0,0,39.8478,-89.4508,39.8458,-89.4432,0.4300,50,1,1,1,167,0,0,0,0
619912,2021,05,03,2021-05-03,17:14:00,3,IL,17,0,-9,0,0,0,0,39.8267,-89.4282,39.8248,-89.4166,0.6300,50,1,1,1,167,0,0,0,0
619913,2021,05,03,2021-05-03,18:10:00,3,TX,48,0,-9,0,0,0,0,32.1367,-97.4546,32.1367,-97.4546,0.0100,25,1,1,1,217,0,0,0,0
619914,2021,05,03,2021-05-03,18:14:00,3,MD,24,0,0,0,0,150000,0,39.4520,-77.2922,39.4560,-77.2785,0.7800,200,1,1,1,21,0,0,0,0
619915,2021,05,03,2021-05-03,18:18:00,3,TX,48,0,2,0,0,350000,0,32.1426,-97.4449,32.1876,-97.4425,3.3600,150,1,1,1,217,0,0,0,0
619916,2021,05,03,2021-05-03,18:35:00,3,MD,24,0,0,0,0,100000,0,39.4820,-77.1530,39.4900,-77.1470,0.6400,150,1,1,1,21,0,0,0,0
619917,2021,05,03,2021-05-03,18:41:00,3,TX,48,0,0,0,0,500,0,33.3276,-96.6676,33.3324,-96.6613,0.5100,50,1,1,1,85,0,0,0,0
619918,2021,05,03,2021-05-03,18:47:00,3,MD,24,0,0,0,0,50000,0,39.5110,-77.0840,39.5130,-77.0810,0.2100,75,1,1,1,13,0,0,0,0
619919,2021,05,03,2021-05-03,19:00:00,3,TX,48,0,0,0,0,500,0,32.2771,-97.1279,32.2797,-97.1251,0.2400,50,1,1,1,251,0,0,0,0
619920,2021,05,03,2021-05-03,19:37:00,3,PA,42,0,0,0,0,0,0,40.9760,-80.2100,40.9760,-80.2100,0.1600,50,1,1,1,73,0,0,0,0
619921,2021,05,03,2021-05-03,19:43:00,3,TX,48,0,2,8,0,1500000,0,32.2800,-96.9100,32.3200,-96.8300,5.4300,659,1,1,1,139,0,0,0,0
619922,2021,05,03,2021-05-03,20:33:00,3,OK,40,0,1,1,0,16030000,0,35.3630,-94.5470,35.5830,-94.1190,28.8000,2200,2,0,1,0,0,0,0,0
619922,2021,05,03,2021-05-03,20:33:00,3,OK,40,0,1,0,0,30000,0,35.3630,-94.5470,35.4050,-94.4360,6.9000,1200,2,1,2,135,0,0,0,0
619922,2021,05,03,2021-05-03,20:41:00,3,AR,05,0,1,1,0,16000000,0,35.4050,-94.4360,35.5830,-94.1190,21.9000,2200,2,1,2,33,131,33,0,0
619923,2021,05,03,2021-05-03,20:36:00,3,OK,40,0,1,0,0,110000,0,35.4090,-94.5780,35.4760,-94.4170,10.3000,900,2,0,1,0,0,0,0,0
619923,2021,05,03,2021-05-03,20:36:00,3,OK,40,0,1,0,0,100000,0,35.4090,-94.5780,35.4600,-94.4430,8.5000,900,2,1,2,135,0,0,0,0
619923,2021,05,03,2021-05-03,20:45:00,3,AR,05,0,1,0,0,10000,0,35.4600,-94.4430,35.4760,-94.4170,1.8000,700,2,1,2,33,0,0,0,0
619924,2021,05,03,2021-05-03,21:06:00,3,AR,05,0,1,0,0,20000,0,35.5550,-94.1530,35.5750,-94.1120,2.7000,300,1,1,1,33,0,0,0,0
619925,2021,05,04,2021-05-04,01:09:00,3,AR,05,0,0,0,0,25000,0,36.1466,-90.5353,36.1379,-90.4966,2.2400,100,1,1,1,55,0,0,0,0
619926,2021,05,04,2021-05-04,01:55:00,3,MO,29,0,0,0,0,50000,0,36.3001,-89.7007,36.3179,-89.6570,2.7300,90,1,1,1,155,0,0,0,0
